After all , the same kind of PR blitz was started against the previous record-holding documentary : " Roger & Me " by Michael Moore .	10	0
The Decline of the Northeastern Ohio Steel Market : Why Did Attempts by Union Leaders and Concerned Citizens to Revive the Steel Industry Ultimately Fail ?	24	0
An Extended Essay in History By Philosophy E . Walker Candidate Number : xxxxxxxxx Supervisor : Alexis Mamaux Date : January 12 , 2004 Word Count : 3215 United World College of the American West Montezuma , NM 87731 USA September 19 , 1977 is a date that few people in Youngstown , Ohio will ever forget .	56	0
On that date Jennings Lambeth , president of Youngstown Sheet and Tube Company , announced that most of the steel companys Campbell Works would close .	14	0
On that date Jennings Lambeth , president of Youngstown Sheet and Tube Company , announced that most of the steel companys Campbell Works would close .	24	0
The events that would follow this date ( known as Black Monday ) are seen by the people who witnessed them either as stories of great courage and determination or as monuments to human failure and false hope .	19	0
The events that would follow this date ( known as Black Monday ) are seen by the people who witnessed them either as stories of great courage and determination or as monuments to human failure and false hope .	4	0
Rather than sit back and wait for their jobs to be snatched away , the workers and local union members in the mills fought long and hard to be able to keep the factories open .	5	1
Rather than sit back and wait for their jobs to be snatched away , the workers and local union members in the mills fought long and hard to be able to keep the factories open .	23	1
Petitions , protests , rallies , collectivization , and even the takeover of a steel companys headquarters were all attempted in a desperate movement by those in the industry to preserve the only source of employment that this town had .	19	0
These well-intentioned efforts ultimately failed , leaving thousands with shattered dreams and a distinct lack of trust in fellow humankind .	6	0
These well-intentioned efforts ultimately failed , leaving thousands with shattered dreams and a distinct lack of trust in fellow humankind .	4	0
But why did the brave attempts by union leaders and concerned citizens to revive the steel industry ultimately fail ?	18	0
When examining the areas history , culture , and economic situation we can identify four main reasons : the refusal of the international leadership of United Steelworkers of America to support their unions Youngstown branch , the lagging international steel market , the lack of a clear , organized vision for individual initiatives such as the Save Our Valley Campaign , and crippling regionalism which caused animosity between different small towns in the region , all contributed in some way to the failure of the workers and union leaders to save the industry .	65	0
When examining the areas history , culture , and economic situation we can identify four main reasons : the refusal of the international leadership of United Steelworkers of America to support their unions Youngstown branch , the lagging international steel market , the lack of a clear , organized vision for individual initiatives such as the Save Our Valley Campaign , and crippling regionalism which caused animosity between different small towns in the region , all contributed in some way to the failure of the workers and union leaders to save the industry .	76	1
When examining the areas history , culture , and economic situation we can identify four main reasons : the refusal of the international leadership of United Steelworkers of America to support their unions Youngstown branch , the lagging international steel market , the lack of a clear , organized vision for individual initiatives such as the Save Our Valley Campaign , and crippling regionalism which caused animosity between different small towns in the region , all contributed in some way to the failure of the workers and union leaders to save the industry .	1	0
When examining the areas history , culture , and economic situation we can identify four main reasons : the refusal of the international leadership of United Steelworkers of America to support their unions Youngstown branch , the lagging international steel market , the lack of a clear , organized vision for individual initiatives such as the Save Our Valley Campaign , and crippling regionalism which caused animosity between different small towns in the region , all contributed in some way to the failure of the workers and union leaders to save the industry .	13	0
Although it affected Youngstown and the surrounding area more than it affected other regions , the local people simply could not solve a national crisis on a local level .	21	0
Although it affected Youngstown and the surrounding area more than it affected other regions , the local people simply could not solve a national crisis on a local level .	2	1
A Brief History of Steel in Northeastern OhioIn 1802 James and Daniel Heaton discovered ore and coal lining Yellow Creek in an area outside of Youngstown known asPoland Township .	13	0
During the Civil War ,Youngstown played a vital role in supplying the Union army with iron products .	5	1
In fact , More railcars passed under the Center Street Bridge [a major bridge in Youngstown] per day than any other location in thecountry .”During the 19th century , the center of iron manufacturing had gradually shifted from the far East Coast ( Massachusetts and Eastern Pennsylvania ) to the Ohio Valley Pittsburgh regions of the Northeast , including the MahoningValley and the Hanging Rock region of Ohio and Kentucky .	5	0
In fact , More railcars passed under the Center Street Bridge [a major bridge in Youngstown] per day than any other location in thecountry .”During the 19th century , the center of iron manufacturing had gradually shifted from the far East Coast ( Massachusetts and Eastern Pennsylvania ) to the Ohio Valley Pittsburgh regions of the Northeast , including the MahoningValley and the Hanging Rock region of Ohio and Kentucky .	36	0
By 1880 , Youngstowns population had grown to nearly 16 ,000 ,which meant it had doubled in size over a twenty-year period .	6	0
By 1880 , Youngstowns population had grown to nearly 16 ,000 ,which meant it had doubled in size over a twenty-year period .	15	0
The town continued to prosper , driven by the flux ofimmigrants pouring in with the hopes of employment at the mills .	2	1
The town continued to prosper , driven by the flux ofimmigrants pouring in with the hopes of employment at the mills .	6	1
The town continued to prosper , driven by the flux ofimmigrants pouring in with the hopes of employment at the mills .	11	1
This prosperity continued until the late 1920s , whenthe Great Depression hit the area hard .	2	1
This prosperity continued until the late 1920s , whenthe Great Depression hit the area hard .	11	0
Despite the Congress of Industrial Organizations successful efforts toestablish a national steel workers union , the industry barely survived the Depression years .	18	0
Finally , the outbreak ofthe Second World War made iron and steel important again , and Youngstown was bolstered out of its economic standstillinto a fast-paced period of booming growth .	18	0
Finally , the outbreak ofthe Second World War made iron and steel important again , and Youngstown was bolstered out of its economic standstillinto a fast-paced period of booming growth .	8	0
Youngstown may have been an important and prosperous region in the post-war period , but the seeds for its downfallwere slowly being sown .	22	0
Strikes racked the town during the forties , fifties , and sixties , and they were often long andbloody .	1	1
In 1973 , the Experimental Negotiating Agreement was signed .	8	0
This prohibited strikes and lockout , angeringworkers and driving productivity and laborer morale down .	8	1
At the same time , stricter governmental standards forenvironmental protection and the growth of imported steel were making it harder to produce and market American steelparts , and the overeager shareholders in the companies stock were pushing for more and more of their share of the pie .	36	1
At the same time , stricter governmental standards forenvironmental protection and the growth of imported steel were making it harder to produce and market American steelparts , and the overeager shareholders in the companies stock were pushing for more and more of their share of the pie .	17	1
Most importantly , Youngstowns steel mills were slowly becoming less efficient and more expensive .	8	1
Old technology wasnot replaced , obsolete methods were not updated , and almost none of the industrys profits were being utilized to helpmodernize .	3	1
Old technology wasnot replaced , obsolete methods were not updated , and almost none of the industrys profits were being utilized to helpmodernize .	20	1
Old technology wasnot replaced , obsolete methods were not updated , and almost none of the industrys profits were being utilized to helpmodernize .	9	1
It was a recipe for disaster that would soon explode in the faces of hundreds of thousands of workers andtheir families .	9	0
Black Monday and the Crash of the Steel IndustryThe announcement of the closing of the mills in 1977 was the beginning of a downward spiral , which would send theentire valley into chaos and ruin .	28	0
Between 1977 and 1981 , a total of five mills were closed and approximately 25 ,000jobs were lost countywide .	11	0
Between 1977 and 1981 , a total of five mills were closed and approximately 25 ,000jobs were lost countywide .	17	0
Meetings of union officials and mill bosses were hurriedly set up in an attempt to persuadethe powers that be to reconsider their statement .	9	0
However , it was clear that , in the words of USWA president LloydMcBride , If you cant make a buck , you get out of the business .”The closings meant the end of Youngstowns only real industry , the end of its population growth , and then end ofeconomic progress .	18	0
However , it was clear that , in the words of USWA president LloydMcBride , If you cant make a buck , you get out of the business .”The closings meant the end of Youngstowns only real industry , the end of its population growth , and then end ofeconomic progress .	23	0
Without the mills , people sought other places of employment in adjoining states or even other areasof the country .	5	1
Those that could afford to move did so ; those that could n't afford to move mostly ended up on thestreets .	6	0
Those that could afford to move did so ; those that could n't afford to move mostly ended up on thestreets .	17	0
Without an industrial or a residential base , commerce shrank considerably .	9	0
It was becoming increasingly clearthat without the industrial base provided by the mills , the city of Youngstown would soon become a ghost town , inhabitedby those too poor or hopeful to escape .	20	0
It was becoming increasingly clearthat without the industrial base provided by the mills , the city of Youngstown would soon become a ghost town , inhabitedby those too poor or hopeful to escape .	2	0
The workers decided they needed to do something to save their city , and so theymobilized in a variety of ways .	2	0
Attempts to Save the MillsThe very first thing that the workers could do was to get up a petition to stop the shutdown ,” says Ed Mann , a localunion leader and organizer .	24	0
The petition was circulated , eventually including thousands of signatures ; it was thengiven to USWA representatives to present to President Carter in Washington .	3	0
However , the representatives were shunted tothe side and ignored in Washington , since Youngstowns political influence had died with its industry .	9	1
However , the representatives were shunted tothe side and ignored in Washington , since Youngstowns political influence had died with its industry .	5	0
However , the representatives were shunted tothe side and ignored in Washington , since Youngstowns political influence had died with its industry .	18	0
The International chapter of the USWA had much more lobbying power , but they refused to support the local unionmembers .	14	0
The petition was lost among paperwork and bureaucratic procedure .	3	0
Next , workers decided to form the Ecumenical Coalition , an organization of local religious groups which spearheadedthe attempt to reopen the Youngstown works .	3	0
The Coalition drafter letters to the Lykes Company asking if a group ofworkers might purchase the mill and run it collectively .	14	0
The Coalition drafter letters to the Lykes Company asking if a group ofworkers might purchase the mill and run it collectively .	18	1
Lykes ignored the letters , so the Coalition turned once againto the federal government .	8	0
Lykes ignored the letters , so the Coalition turned once againto the federal government .	1	1
Here , too , they were ignored .	6	1
The Coalition had no proper funds to buy the mills , so theycould do nothing but sit back and watch as the mills closed .	23	0
The Coalition had no proper funds to buy the mills , so theycould do nothing but sit back and watch as the mills closed .	19	1
The Coalition had no proper funds to buy the mills , so theycould do nothing but sit back and watch as the mills closed .	16	1
The Coalition had no proper funds to buy the mills , so theycould do nothing but sit back and watch as the mills closed .	13	0
Finally , following the shutdown of US Steels plant in 1980 , local union leaders congregated outside the US SteelHeadquarters in Youngstown .	2	1
They invited local people and politicians to witness the scene , then charged theHeadquarters and took it over .	15	0
They invited local people and politicians to witness the scene , then charged theHeadquarters and took it over .	1	0
They invited local people and politicians to witness the scene , then charged theHeadquarters and took it over .	12	0
The workers stayed there until the next day , when US Steel declared that they were readyto talk about selling the mill .	2	1
The workers stayed there until the next day , when US Steel declared that they were readyto talk about selling the mill .	12	0
Immediately after the workers left the building , US steel representatives told the localunion leaders that they had changed their minds and were no longer interested in allowing the workers to purchase themill .	11	0
Immediately after the workers left the building , US steel representatives told the localunion leaders that they had changed their minds and were no longer interested in allowing the workers to purchase themill .	18	0
All these efforts eventually came to nothing , and Youngstowns steel mills remained closed .	4	0
All these efforts eventually came to nothing , and Youngstowns steel mills remained closed .	12	1
These attempts to savethe mills were hindered by several major factors , including the decline of the world steel market , which made Americansteel impossible to sell or export .	6	0
These attempts to savethe mills were hindered by several major factors , including the decline of the world steel market , which made Americansteel impossible to sell or export .	22	1
The Decline of the World MarketThe efforts to save the mills failed partly because the international market for steel had largely dried up .	11	0
The Decline of the World MarketThe efforts to save the mills failed partly because the international market for steel had largely dried up .	21	0
In fact , American steel imports were beginning tooutweigh exports .	7	1
Foreignsteel companies invested in their factories , updating their technology and replacing their equipment often .	2	1
Foreignsteel companies invested in their factories , updating their technology and replacing their equipment often .	7	1
Wage hikes , although they helped to improve living conditions of steel workersin the US , made American steel far more expensive .	5	1
Wage hikes , although they helped to improve living conditions of steel workersin the US , made American steel far more expensive .	16	1
Also , international competitors drew on a large supply of very cheaplabor .	4	1
Labor costs in America continued to go up , draining US companies of their resources , whilecompanies overseas were able to cut labor costs and put that money back into updating and renovating their facilities .	4	1
Labor costs in America continued to go up , draining US companies of their resources , whilecompanies overseas were able to cut labor costs and put that money back into updating and renovating their facilities .	9	0
On a worldwide scale , newer materials such as aluminum , plastic , and composites were beginning to substitute steelboth at home and abroad .	16	1
Steel demand worldwide was beginning to decline , and it affected both domestic and foreigncompanies .	4	1
Steel demand worldwide was beginning to decline , and it affected both domestic and foreigncompanies .	10	1
Americas steel remained unsold , floodingthe world market with inferior products that no one wanted to buy .	2	1
Youngstown was perhaps hit harder than any other town by the collapse of the steel industry , but it was notalone .	3	0
J . Philip Richley ,a union member and organizer of many attempts to save 5the mills , has summed it up thus : You just cant solve anation-wide problem in a single city .” The decline of the world steel market affected not just Youngstown but theentire steel community in America .	41	1
The Save Our Valley Campaign : Lack of Funds and PlansEventually , some religious leaders involved in the Ecumenical Coalition joined forces within community members andformer steel mill employees to create the Save Our Valley Campaign .	20	0
As the name suggests , local leaders wanted toinstill the people of Youngstown with a fierce sense of urgency , driving them forward to confront steel companies andowners and help secure the future of the region .	20	1
Marches , speeches , and letter writing were all employed to helpstimulate the Campaign and rally the people .	9	1
But the Campaign was bogged down heavily by the lack of proper funding .	4	0
The lack of money provedto be crippling , because it prevented the organizations involved from purchasing the mills to run collectively .	10	1
Withoutfunds , the Save Our Valley Campaign could do nothing major to help salvage the citys dying economy .	8	0
Letters and petitions were all very well , but they did little to improve thesituation .	10	0
People clung to vague ideas of worker collectivization , but no one could really fathom exactly how that wouldwork ; the people of Youngstown were , after all , not particularly familiar with socialism or collectivization in general .	14	1
People clung to vague ideas of worker collectivization , but no one could really fathom exactly how that wouldwork ; the people of Youngstown were , after all , not particularly familiar with socialism or collectivization in general .	1	1
Beyond that , no one knew how they should proceed : everyone knew that saving the mills was important , but nobody steppedforward with a full-fledged plan to do it without losing huge amounts of money and dragging even more people down .	9	0
Beyond that , no one knew how they should proceed : everyone knew that saving the mills was important , but nobody steppedforward with a full-fledged plan to do it without losing huge amounts of money and dragging even more people down .	31	1
Beyond that , no one knew how they should proceed : everyone knew that saving the mills was important , but nobody steppedforward with a full-fledged plan to do it without losing huge amounts of money and dragging even more people down .	37	1
Without a real plan , nothing could truly be achieved .	9	0
Without funds to drive the efforts , or even a real plan of action , the Save Our Valley Campaign did more harm thangood .	20	0
In effect , it raised the hopes of workers without having any real chance at saving anything .	4	0
People became excitedand waited for the mills to reappear , but they never did .	1	1
People became excitedand waited for the mills to reappear , but they never did .	13	0
The Campaign failed to save any jobs and Youngstown wasplunged into economic chaos .	2	0
The Apathy of USWAUnited Steel Workers of America was the union representing the Youngstown steel workers when the closings hit .	19	0
Initially many assumed that their union would take a lead role in fighting for the recovery of their jobs .	7	1
However , itsoon became clear that although the local union leaders were prepared to fight , the international branch was not .	3	0
Thehigher levels of the union became increasingly disassociated with Youngstown and its plight , attempting to shut out theappeals from workers and local union representatives and to ignore what was really happening .	14	0
Thehigher levels of the union became increasingly disassociated with Youngstown and its plight , attempting to shut out theappeals from workers and local union representatives and to ignore what was really happening .	31	0
Thehigher levels of the union became increasingly disassociated with Youngstown and its plight , attempting to shut out theappeals from workers and local union representatives and to ignore what was really happening .	5	0
No onehad ever seen a shutdown of this magnitude and rapidity before , and none of the leaders of USWA , not even president LynnWilliams , knew what could be done .	3	0
No onehad ever seen a shutdown of this magnitude and rapidity before , and none of the leaders of USWA , not even president LynnWilliams , knew what could be done .	30	0
Ratherthan try and come up with some sort of scenario , the USWA simply ignored what was going on in Youngstown , hoping thatperhaps the problem would resolve itself , or at least not spread any further than it already had .	14	1
Ratherthan try and come up with some sort of scenario , the USWA simply ignored what was going on in Youngstown , hoping thatperhaps the problem would resolve itself , or at least not spread any further than it already had .	27	0
Ratherthan try and come up with some sort of scenario , the USWA simply ignored what was going on in Youngstown , hoping thatperhaps the problem would resolve itself , or at least not spread any further than it already had .	17	0
If theUSWA supported the efforts to revive the mills and encouraged worker control and ownership of the factories , then thegovernment ( and potentially other important people and institutions as well ) might begin to think that the UWSA leaderswere encouraging socialism .	40	1
If theUSWA supported the efforts to revive the mills and encouraged worker control and ownership of the factories , then thegovernment ( and potentially other important people and institutions as well ) might begin to think that the UWSA leaderswere encouraging socialism .	2	1
If theUSWA supported the efforts to revive the mills and encouraged worker control and ownership of the factories , then thegovernment ( and potentially other important people and institutions as well ) might begin to think that the UWSA leaderswere encouraging socialism .	33	1
This would mean that UWSA would lose credibility with the American government and itspeople , something they could not afford to do .	6	1
Therefore , they decided to withdraw support and let the local branchfight it out alone .	3	0
Boardman , Poland Township , Struthers , Lowellville , Warren , Lordstown ,Canfield , Niles , and many other towns and districts are crowded around Youngstown ( see Figure 3 ) .	27	0
People from each townwork , shop , eat , and socialize in towns separate from their own , making each town strongly dependent on every othertown .	5	1
People from each townwork , shop , eat , and socialize in towns separate from their own , making each town strongly dependent on every othertown .	10	1
Two blocks over one finds Boardman , awell-off township with a reputation for rich but unsuccessful schools .	4	1
With many more cultures , religions , and economic levels living in closeproximity to one another , a curious phenomenon has overtaken the area : regionalism .	21	0
Each town , with their own identity ,instills a strong regionalistic feeling within their respective populations , which dictates many habits , exchanges , andinteractions between populations .	18	1
Oftentimes this regionalism takes the form of bizarre forms of hatred , with certaintowns becoming sworn enemies of others .	3	1
Oftentimes this regionalism takes the form of bizarre forms of hatred , with certaintowns becoming sworn enemies of others .	14	1
With so much regional tension , it became very hard for workers to unite under a common cause , even one that wouldsave their jobs and their futures .	7	1
Workers from Poland Township would refuse to attend rallies with workers fromCampbell , and citizens of Struthers would become suspicious of people from Boardman , even if they were supposed to beworking towards the same thing .	18	1
Workers from Poland Township would refuse to attend rallies with workers fromCampbell , and citizens of Struthers would become suspicious of people from Boardman , even if they were supposed to beworking towards the same thing .	5	1
A lack of cooperation became a crippling problem for the movement , because no one waswilling to put aside regional differences to work together .	4	0
In some instances , small companies would express interest inhelping the movement or in relocating their business in the area , but because of regional pride no one could ever agreewhere the new businesses should relocate .	35	0
In some instances , small companies would express interest inhelping the movement or in relocating their business in the area , but because of regional pride no one could ever agreewhere the new businesses should relocate .	7	1
In some instances , small companies would express interest inhelping the movement or in relocating their business in the area , but because of regional pride no one could ever agreewhere the new businesses should relocate .	14	1
In this way the people of the Mahoning Valley missed many opportunities fornew industrial or commercial lifeblood because of arbitrary arguments where the goal was simply to protect regionalpride .	9	0
The efforts to avoid catastrophe after the factwere unsuccessful for four main reasons : the failure of the international steel market , the lack of funds and plans ininitiatives such as the Save Our Valley Campaign , the refusal of the USWA to support their local chapter out ofineptitude and fear , and the absurd but very real regionalism which corrupted solidarity efforts and drove away any hopefor brining in new companies .	64	1
The efforts to avoid catastrophe after the factwere unsuccessful for four main reasons : the failure of the international steel market , the lack of funds and plans ininitiatives such as the Save Our Valley Campaign , the refusal of the USWA to support their local chapter out ofineptitude and fear , and the absurd but very real regionalism which corrupted solidarity efforts and drove away any hopefor brining in new companies .	60	1
What happened in Youngstown may not seem significant on an international or even on a national level , and perhaps itis not .	1	0
But to the thousands of people living there , the loss of the mills was a devastating event that sent shock wavesthrough their economic , political , and social futures .	19	0
Because of the mills and their conspicuous absence , hundreds ofpeople were uprooted , forced to leave their homes and tightly knit communities .	12	0
Hundreds more joined the unemploymentlines , or even began living on the streets .	2	0
Hundreds more joined the unemploymentlines , or even began living on the streets .	8	0
The steel workers who tried to save their jobs and their lives were part of something greater than themselves , somethingwhich would endure long after they had moved away and moved on .	22	1
The steel workers who tried to save their jobs and their lives were part of something greater than themselves , somethingwhich would endure long after they had moved away and moved on .	27	0
Even though they eventually failed , the fact that theytried to preserve what they felt belonged to them is an amazing example of how far people will go to save their livesand the futures of their children .	4	0
An in my heart there was joy because suddenly it overflowed with the cruel water of the warpath , an once again I was happy , my sinful hopelessness was gone . . . an maybe it was the joy of a worm with a meaningless life who now knows it 'll never have meaning , but I was joyful . . . because the Face was here an I was here an you were here , O blood brothers , an the Devil was over there . . .It provoked no reaction .	10	0
An in my heart there was joy because suddenly it overflowed with the cruel water of the warpath , an once again I was happy , my sinful hopelessness was gone . . . an maybe it was the joy of a worm with a meaningless life who now knows it 'll never have meaning , but I was joyful . . . because the Face was here an I was here an you were here , O blood brothers , an the Devil was over there . . .It provoked no reaction .	90	0
If you feel you must threaten someone , go and threaten her . '	5	0
It was a second gaine-a whole separate device-to foil any attempt at defusing .	8	1
The conductor now appeared and negotiated with Dixon about his ticket .	5	1
In those soupy waters she would wallow with small , mistrustful pleasure , not swimming , for she could not swim , but stretched out full-length on the surface and walking along the sea-floor on her hands , straining to keep her mouth above the lapping wavelets .	38	1
On a small obscure world somewhere in the middle of nowhere in particular - nowhere , that is , that could ever be found , since it is protected by a vast field of unprobability to which only six men in this galaxy have a key - it was raining .	49	0
The friars knew of this method of Brother Luka 's for catching mice , they often teased him and used to say that the Medic had been hunting and releasing the same mouse for years . '	27	1
She , as she calmly and clearly confessed , tangled herself with the legs of the gendarme .	9	0
He did the field work of tracking down the story , while she packaged and marketed it .	13	0
The heady bewitchment that had swept everything away was shattered .	9	0
Half an hour later they glimpsed another such face , and ten minutes after that another .	5	1
With the first years of maturity , when life 's cares and struggles and duties had already begun , this life was transferred to the bridge itself , right to the kapia , where youthful imagination found other food and new fields .	22	0
the captain keeled over like a felled tree .	2	0
Seemingly invigorated by their long winter 's sleep , the cubs ran , chased , and climbed many trees , mostly white ash and hemlock .	1	0
If I dared to phrase it in family terms , I would say a successful translation should rather be the brother than the son of the original , for both should proceed from the same transcendental idea which is the real but invisible father of the work .	4	0
Buster and his dad knew where to find good used fishing boats , which they overhauled and renovated .	15	0
He was keeping at least three eyes on the entrance .	2	1
As American scientists have recently discovered , this distribution is effected quite simply by the fact that every frog avoids the quacking sound of his own species .	10	1
Even in his sleep , Daville was haunted by the morbid sense that he ought to take some action and the unpleasant feeling that he might make a mistake or omit to do something .	30	0
The Cuckoo , as soon as she perceived herself within the ledge , flew away . '	7	1
I 'm embarrassed to bother you , ' the wretched man mumbled , ' but it 's my wife 's and my anniversary , and you 're my wife 's favorite writer .	2	1
Eventually , it all ended with the Commander getting the money and leaving the Treasurer 's office laughing out loud , while Baki was left standing over the cash box , stroking the new emptiness like a wound , preparing to go to the Vizier for the hundredth time , to complain of this traitor and robber who had been raiding his treasury and making his life a misery for years .	60	0
He actually caught himself saying thinks like " Yippee " as he prances ridiculously round the house .	12	1
I froze , being correctly terrified , and stayed there , in his power , wondering if he would release me , not knowing what was pressed hard into my back , for an unguessable length of time .	5	1
He headed for the track , but turned away when he saw a group of inmates jogging .	16	1
The ladies were somewhat more fortunate , for they had the advantage of ascertaining , from an upper window , that he wore a blue coat and rode a black horse .	13	0
As she moved down the LHC tunnel toward her father 's lab , Vittoria realized she was about to unveil her father 's greatest achievement without him there .	19	0
Stana of Mejdan contributed not a little to this result by mercilessly beating two of the most obstreperous of the urchins .	3	0
She was forbidden to help , and Jackson , of course , had never laundered a thing in his life ;When he 'd emerged into the giddy heat of the garage , he felt behind him and round he could comfortably insert his first two fingers into a rent in the material .	41	0
She was forbidden to help , and Jackson , of course , had never laundered a thing in his life ;When he 'd emerged into the giddy heat of the garage , he felt behind him and round he could comfortably insert his first two fingers into a rent in the material .	14	0
So the greater part of the inhabitants were awakened . "	8	0
Well , we lost that one , " she remarked . "	9	0
I wish I had a daughter so I could forbid her to marry one . . . " ( When he reached home , Des Fosses jotted down :This is something we are both aware of : that the world is groaning , choking with a multitude of creations , that it is buried by objects and strangled by ideas which all pretend to be necessary , useful or beautiful and therefore lay claim to perpetual endurance .	26	0
I wish I had a daughter so I could forbid her to marry one . . . " ( When he reached home , Des Fosses jotted down :This is something we are both aware of : that the world is groaning , choking with a multitude of creations , that it is buried by objects and strangled by ideas which all pretend to be necessary , useful or beautiful and therefore lay claim to perpetual endurance .	9	1
The chandeliers were in fact a little on the flashy side and the low vaulted ceiling from which they hung would not , in an ideal Universe , have been painted in that particular shade of deep turquoise , and even if it had been it wouldn t have been highlighted by concealed moodlighting .	50	0
Because I know that so many of you come here time and time again , which I think is really wonderful , to come and watch this final end of everything , and then return home to your own eras . . . and raise families , strive for new and better societies , fight terrible wars for what you know to be right . . . it really gives one hope for the future of all lifekind .	47	1
He had obeyed the rules , he had made a bona fide attempt to pay his bill , it had been rejected .	21	0
His jaw sagged .	2	0
Most guys appreciate that , you complimenting their place .	6	0
As they dip low to strafe the trenches on the way back , he feels the blood rush to his groin .	5	1
watch vigilantly your stomach , and diet it with care and judgment .	6	0
In the darkness Dixon blundered into something which struck him dextrously on the shin and made him swear in a whisper .	4	0
Sounds like they think the double-crosser double-crossed them .	6	0
It was the face of the man who had won an award for designing the coastline they now knew themselves to be standing on .	9	0
But while this latter group of writers were playing around with ideals gleaned from Hugo and Zola , writers like Yahya Kemal , Tanpinar , and Abdiilhak Sinasi Hisar were asking themselves how to profit from the ideas of Verlaine , Mallarme , and Proust .	34	1
About half-way down the side of the shattered building they stopped to rest .	12	1
Staked out around that was the army , who had been completely unable to breach that inner perimeter , but were damned if anybody was going to breach them .	14	0
They struggled and writhed as the stewardess patiently moved up the aisle placing a small cup of coffee and a packet of biscuits in front of each one of them .	8	1
Charlotte had hardly time to answer , before they were joined by Kitty , who came to tell the same news , and no sooner had they entered the breakfast-room , where Mrs Bennet was alone , tha she likewise began on the subject , calling on Miss Lucas for h compassion , and entreating her to persuade her friend Lizzy comply with the wishes of all her family .	61	0
As the box rolled , Langdon knew he would either be entombed in the hollow beneath it or crushed by one of the edges .	11	0
Langdon took her hand , momentarily spellbound by the depth of her watery gaze .	6	1
The flying toolkits screeched and sawed and drilled and fried things with light throughout that day and all through the night time , and in the morning , stunningly , a giant mobile gantry started to roll westwards on several roads simultaneously with the robot standing on it , supported within the gantry .	5	1
They were angry and bewildered to discover that here , within sight of the Hitch Hiker s Guide building itself , a simple glass of fruit juice cost the equivalent of over sixty Altairan dollars .	4	0
”And slowly , insidiously , the numbers of these shoe shops were increasing .	12	0
”However much pleasure and truth we draw from the non-religious art created especially for us , however fully it engages our aesthetic selves , it would be a pity if our reaction to what has preceded it was finally diminished to a Dunno .	39	0
It crept up by slight degrees and spread sideways in a thin crescent blade , and within seconds two suns were visible , furnaces of light , searing the black edge of the horizon with white fire .	7	1
Cast out of the ranks of his contemporaries right at the outset , he dreamed of surpassing them all one day by some exceptional feat and so avenging himself on them all for everything .	16	0
The lawyers escaped , the bad guy took a bullet , the explosives fizzled when their owner hit the floor .	13	1
The economy of many countries was allowed to stagnate , land went out of cultivation , capital equipment was not added to , great blocks of the population were prevented from working and kept half alive by State charity .	8	0
You can visit it as many times as you like ( mayan on-visit re-onvisiting . . . and so on - for further tense-corrections consult Dr Streetmentioner s book ) and be sure of never meeting yourself , because of the embarrassment this usually causes .	2	0
She 'd been affiliated with the hospital for two years before Howell joined ranks . "	3	1
She checked me for food and played with me for a while , then went back to raking leaves .	17	1
That calling had in fact ceased at the time when Dauthodza had succumbed in his struggle to maintain the Stone Han , but the pride had remained and with it the traditional custom that the Mutevelic family was called upon above all others to look after the bridge and that it was in some way responsible for its fate , since the bridge was an integral part of the great religious foundation which the family had administered and which had so pitiably dried up . "	12	0
You knew he was boasting and fibbing and you did n't stop him .	6	1
More of the planet was unfolding beneath them as the Heart of Gold streaked along its orbital path .	5	0
They re to report the battalion s advance to stations set up a mile or so behind the front for this very occasion , which in turn will relay the troops positions back to HQ — where , Serge presumes , they must have a warlike version of the Realtor s Game laid out across a table , with helmets instead of top hats , trucks instead of cars and rabid , snarling dogs being shunted over flattened icons representing trenches , hills and machine-gun nests .	75	1
It was not quite true , as they said , that the little one was christened then and there on the kapia , but it is true that they stayed there a long time talking , drinking and proposing many toasts .	15	0
Instead I bring you news . . . ” " You 're so unbelievably alienated from yourself , " Becky said .	2	0
Instead I bring you news . . . ” " You 're so unbelievably alienated from yourself , " Becky said .	14	1
At that moment , all the passengers awoke .	7	0
He picked her up in his arms and they kissed again .	9	1
In a fortnight they were to go , and once gone , she hoped there could be nothing more to plague her on his account .	20	1
Many worlds have now banned their act altogether , sometimes for artistic reasons , but most commonly because the band s public address system contravenes local strategic arms limitations treaties .	4	0
He was so fascinated by himself that , one morning , he fell into the lake and drowned .	3	1
Perhaps whoever designed it had eyes that responded to different wavelengths , ” offered Trillian .	13	0
He walked thoughtfully out of the lavatory without bothering to close its door , which was fitted with a compressed-air delaying device .	16	0
The foundations of the world and the bases of life and human relationships in it have been fixed for centuries .	17	0
So he drafted a first baseman and a shortstop and the four-man team still won , 7-0 .	2	0
Here is Grandpa astride a motorbike in 1912 , with Grandma perched on the back ; " Who are you that go prowling about at this hour of the night ? "	22	1
He was disturbed by the vague idea that he had forgotten or neglected something .	12	0
There were no messages from Mercury , and the UP General Assembly had adjourned its session , though it was ready to meet again at an hour 's notice .	13	0
It grew , it continued to grow .	1	0
And now the time had come , according to the story that Denise told herself about herself , for the chef to carve herself up and feed the pieces to her hungry parents .	22	0
The people around us – families , mostly , little groups of kin – seem to shrink in on themselves .	16	0
She was tall , thin , bony , and her face was veiled by a scarf .	12	0
Oncogenes , in the unmutated state , are needed for cells to grow and proliferate normally throughout life : skin must be replaced , new blood cells generated , wounds repaired and so on .	14	1
